Stack and pack wood panels,702,Unit,8,3,5,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Panel Manufacturing Skills
"Operate, monitor and control performance of a thermal energy plant for wood panel manufacturing",703,Unit,8,4,20,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Panel Manufacturing Skills
Coordinate infeed of bolts for laminated veneer lumber and plywood manufacture,712,Unit,7,3,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Grade veneers for laminated veneer lumber and plywood manufacture,713,Unit,7,3,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Compose veneers for laminated veneer lumber and plywood manufacture,715,Unit,7,4,10,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Recover wood chips and prepare raw material,719,Unit,8,4,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Composite Wood Panel Manufacturing
Refine wood chips and glue fibre,720,Unit,7,4,20,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Composite Wood Panel Manufacturing
Bond overlays to wood panel substrates using an overlay press,721,Unit,8,4,20,Registered,Current,Manufacturing,Solid Wood Manufacturing,Overlay Bonding
Prepare wood furnish for particle board manufacture,724,Unit,7,4,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Composite Wood Panel Manufacturing
Peel logs into veneers for laminated veneer lumber and plywood manufacture,725,Unit,8,4,15,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Clip and stack laminated veneer lumber and plywood veneers,726,Unit,7,3,5,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Grade laminated veneer lumber and plywood panels,727,Unit,7,4,10,Registered,Current,Manufacturing,Solid Wood Manufacturing,Laminated Veneer Lumber and Plywood Manufacturing
Measure moisture content of wood products,729,Unit,8,2,5,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Manufacturing Foundation Skills
Demonstrate knowledge of physical characteristics of wood,736,Unit,7,2,5,Registered,Current,Manufacturing,Wood Manufacturing - Generic Skills,Wood Manufacturing Foundation Skills
Operate timber drying kiln,738,Unit,6,3,25,Registered,Current,Manufacturing,Solid Wood Manufacturing,Timber Drying and Treatment
Operate a wood slabber,739,Unit,6,3,3,Expiring,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Operate a wood chipper,740,Unit,6,3,3,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Demonstrate knowledge of electrical test instruments and take measurements,750,Unit,8,2,2,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Explain mechanical fundamentals for equipment used in the dairy industry,758,Unit,10,4,6,Registered,Current,Manufacturing,Dairy Processing,Dairy Processing - Core Skills
Diagnose mechanical and electrical faults in the dairy industry,760,Unit,10,4,8,Registered,Current,Manufacturing,Dairy Processing,Dairy Processing - Core Skills
Demonstrate knowledge of the production horticulture industry in New Zealand,771,Unit,4,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Use and maintain a grape leaf trimmer,774,Unit,6,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Viticulture
Artificially pollinate a kiwifruit crop,775,Unit,5,3,2,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Manage pollination of a fruit crop,776,Unit,6,4,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Demonstrate knowledge of basic legal requirements affecting a horticulture business,789,Unit,5,4,7,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Build and maintain support structures for fruit crops,791,Unit,6,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Build and maintain a covering structure for a fruit crop,792,Unit,6,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Control the greenhouse environment,794,Unit,5,3,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Use and maintain a berry harvester,803,Unit,5,4,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Apply post-harvest treatments to a fruit crop,804,Unit,6,4,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Calibrate and check fruit sizing equipment,806,Unit,6,4,3,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Use and maintain packhouse plant,809,Unit,6,4,5,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Use and maintain winery plant,810,Unit,5,4,8,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Viticulture
Store fruit,811,Unit,5,2,3,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Demonstrate knowledge of fruit production in New Zealand,816,Unit,5,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
"Recognise common pests, diseases, and disorders important to fruit production",825,Unit,8,4,4,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Monitor levels of pest and beneficial organisms in fruit crops and act at preset threshold levels,828,Unit,8,4,3,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Demonstrate knowledge of plant nomenclature,829,Unit,5,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Train and prune fruit trees,830,Unit,6,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Train and prune young and mature vine crops,831,Unit,5,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Prune and tie up brambles,832,Unit,6,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Prune and disbud a floriculture crop,833,Unit,6,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Floriculture
Graft mature fruit plants,834,Unit,6,4,10,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Fruit Production
Demonstrate knowledge of arable farm production,869,Unit,4,4,6,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Arable Farming
Repair plastic automotive components,876,Unit,6,3,7,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Plastic Repair
"Identify functions of automotive lighting systems, rectify lighting faults, and adjust vehicle lamps",877,Unit,6,3,5,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Repair an engine cooling system,878,Unit,6,3,4,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Test and tune two-stroke petrol engines and diagnose and repair faults,879,Unit,5,4,6,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Test, service, and repair an automotive air conditioning system",881,Unit,6,4,4,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Air Conditioning
Rectify faults associated with a motor vehicle body,882,Unit,5,3,3,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Check and adjust vehicle front and rear wheel alignment,883,Unit,4,3,4,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Steering and Suspension
"Dismantle, inspect, and overhaul vehicle manual steering boxes and rack assemblies",884,Unit,4,3,2,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Steering and Suspension
Test a four stroke petrol engine using a tunescope,886,Unit,6,4,2,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Diagnose and repair automotive wiper system faults,887,Unit,6,4,2,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Overhaul starter motors from light vehicles,888,Unit,4,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
"Diagnose and rectify faults in motorcycle or ATV electrical starting and charging systems, and overhaul starter motors",890,Unit,4,4,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and rectify faults in a contact breaker (CB) ignition system on an engine,891,Unit,5,4,2,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
"Test, diagnose, and rectify faults in an electronic fuel injection (EFI) system on an engine",892,Unit,6,4,4,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Fuel Systems and Exhaust
Diagnose and rectify vehicle emission control system faults,893,Unit,5,4,3,Expiring,Current,Engineering and Technology,Motor Industry,Engines
Diagnose and rectify faults in a carburetted petrol fuel system,894,Unit,4,4,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Fuel Systems and Exhaust
Diagnose and rectify faults in a conventional-type electronic ignition system on an engine,895,Unit,5,4,4,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and rectify faults in light vehicle starting and charging systems,897,Unit,5,4,5,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Identify a wiring diagram and translate information to a circuit in the motor and related industries,898,Unit,4,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Carry out automotive wiring repairs and test circuits for serviceability,899,Unit,6,3,3,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Test a vehicle heating and ventilation system,902,Unit,4,3,3,Registered,Current,Engineering and Technology,Motor Industry,"Automotive Heating, Ventilation, and Air Conditioning"
"Diagnose faults in an automotive generator type charging system, and overhaul a DC generator",904,Unit,6,3,5,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Overhaul heavy duty electric pre-engaged and axial-type starter motors,905,Unit,4,4,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Test for and rectify vehicle climate control system faults,906,Unit,5,4,4,Expiring,Current,Engineering and Technology,Motor Industry,"Automotive Heating, Ventilation, and Air Conditioning"
"Install entertainment systems in vehicles, test and rectify installation faults, and replace components",907,Unit,4,4,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
"Install electrical accessories in vehicles, and test for and rectify faults",909,Unit,4,3,2,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
