Repair punctures and fit tyres to wheels,916,Unit,6,3,3,Expiring,Current,Engineering and Technology,Motor Industry,Tyres
Remove and replace a diesel fuel injection pump,917,Unit,4,3,2,Registered,Current,Engineering and Technology,Motor Industry,Automotive Fuel Systems and Exhaust
Demonstrate knowledge of light vehicle final drive assembly operation,918,Unit,5,3,4,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
Describe the construction and operation of manual and semi-automatic transmissions used on light vehicles,920,Unit,4,3,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
Check and rectify faults in manual single plate clutches used on light vehicles,922,Unit,5,3,2,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
Carry out general repairs to a cylinder head,923,Unit,6,3,4,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Clean automotive components,924,Unit,6,2,1,Registered,Current,Engineering and Technology,Motor Industry,Automotive Workshop Engineering
Carry out general repairs to and assemble an engine short block,925,Unit,6,3,5,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Demonstrate knowledge of and rectify faults in a motorcycle clutch,926,Unit,6,3,3,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
"Demonstrate knowledge of, test, and overhaul a motorcycle transmission",927,Unit,6,3,5,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
"Demonstrate knowledge of, and repair a manual starting system on a small engine",928,Unit,7,2,2,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Test and rectify starting aid system faults on a diesel engine,929,Unit,4,3,2,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Describe turbocharger operation, and service a turbocharger system on a vehicle or machine",930,Unit,6,3,3,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Fuel Systems and Exhaust
Inspect engine flywheel and fit starter ring gear,932,Unit,7,2,1,Expiring,Current,Engineering and Technology,Motor Industry,Engine Repairs
Diagnose and rectify exhaust system faults,933,Unit,6,3,2,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Fuel Systems and Exhaust
"Cost a job for the supply of a product, repair or service in the automotive industry",934,Unit,5,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Administration
Make up brake pipes for a particular braking application,936,Unit,4,3,1,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Braking Systems
Describe brake lining materials and reline brake shoes,937,Unit,6,3,2,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Braking Systems
"Carry out diagnosis, servicing, and fault rectification in motorcycle or all-terrain vehicle (ATV) final drives",939,Unit,4,3,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
Inspect and rectify governor faults on a small engine,940,Unit,5,2,2,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Carry out a pre-delivery check, rectify defects, and complete the service on a light vehicle",942,Unit,4,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Preventive Maintenance
Remove and install an engine assembly from and to a light vehicle,943,Unit,4,3,2,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Carry out a pre-delivery check, rectify defects, and complete the service on a motorcycle",944,Unit,5,3,3,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Preventive Maintenance
Remove and replace fixed and movable automotive glass,945,Unit,5,3,8,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Book in and receive work for an automotive business,946,Unit,5,3,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Administration
"Demonstrate knowledge of lawnmower types and applications, and lawnmower operation",949,Unit,7,2,3,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Workshop Engineering
Manual metal arc weld automotive components in flat and vertical positions,950,Unit,6,3,6,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Workshop Engineering
Install an automotive air conditioning system,981,Unit,4,3,3,Registered,Current,Engineering and Technology,Motor Industry,"Automotive Heating, Ventilation, and Air Conditioning"
Install drainage systems used in landscaping,992,Unit,7,3,4,Expiring,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
Demonstrate knowledge of the history and traditions of landscaping,1026,Unit,5,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
"Demonstrate knowledge of the components, properties, and possible defects of industrial surface coatings",1065,Unit,7,3,5,Registered,Current,Planning and Construction,Construction Trades,Painting and Decorating
"Demonstrate knowledge of the components, properties, and possible defects of specialised surface coatings",1066,Unit,7,3,5,Registered,Current,Planning and Construction,Construction Trades,Painting and Decorating
"Excavate and trench for plumbing, gasfitting, or drainlaying",1099,Unit,6,3,9,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying","Core Plumbing, Gasfitting, and Drainlaying"
Install trade waste interceptor traps,1102,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Install sub-soil drainage,1104,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Perform drain maintenance,1106,Unit,5,3,5,Registered,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Install and maintain sumps,1108,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
"Install surface water collection systems, and demonstrate knowledge of their maintenance",1109,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Install wet and dry inspection chambers,1116,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Install thrust/anchor and anti-scour blocks,1117,Unit,6,3,2,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Identify and describe hand tools and checking equipment for drainlaying,1120,Unit,6,2,2,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
Identify and describe trade equipment and power tools used for drainlaying,1121,Unit,6,2,2,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying",Drainlaying
"Establish line, level, and gradient for plumbing or drainlaying",1122,Unit,6,3,4,Expiring,Current,Planning and Construction,"Plumbing, Gasfitting and Drainlaying","Core Plumbing, Gasfitting, and Drainlaying"
Demonstrate knowledge of log distribution in New Zealand for commercial forestry operations,1142,Unit,8,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Operations Advanced
Demonstrate understanding of the structure and organisation of the New Zealand sports turf industry,1150,Unit,9,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Demonstrate understanding of turf botany,1152,Unit,9,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Demonstrate understanding of trees and shrubs used for turf areas,1154,Unit,9,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Demonstrate understanding of sports turf soil water management,1157,Unit,9,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Identify and monitor common turf pests,1158,Unit,12,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Weeds and Pests
Identify common turf weeds,1159,Unit,12,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Weeds and Pests
Identify common turf diseases and disorders,1160,Unit,12,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Weeds and Pests
"Calculate fertiliser requirements, and apply fertiliser to a sports turf area",1163,Unit,9,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Sports Turf,Sports Turf Management
Disconnect and reconnect fixed wired electrical appliances or equipment,1174,Unit,7,3,4,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Follow safe practices in an electrical workplace,1178,Unit,7,2,3,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
"Test, locate and diagnose faults in electrical machine windings",1184,Unit,10,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Machines
"Fault-find, repair, and test portable electrical tools and appliances",1192,Unit,8,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Appliance Servicing
Demonstrate knowledge of earthing,1204,Unit,8,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate knowledge of electrical switchboards,1205,Unit,8,3,3,Expiring,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Explain and interpret job prescriptions for forestry operations,1221,Unit,8,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Operations
Establish and measure sample plots for forest operations,1222,Unit,8,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Mensuration
Use prescription maps for forestry operations,1224,Unit,9,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Operations Advanced
Demonstrate knowledge of plantation forest harvesting,1227,Unit,8,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forestry Knowledge
Trim felled trees for extraction in a forest harvesting operation,1230,Unit,8,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Harvesting Operations
Prepare wire ropes for forest harvesting operations,1231,Unit,9,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forestry - Breaking Out
Plant plantation trees,1234,Unit,9,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Establishment
Demonstrate knowledge of releasing plantation trees and the use of agrichemicals,1236,Unit,7,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Establishment
Release plantation trees using agrichemicals,1237,Unit,8,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Establishment
Prune plantation trees from the ground,1243,Unit,9,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Silvicultural Operations
Prune plantation trees from off the ground,1245,Unit,9,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Silvicultural Operations
"Thin plantation trees, under 200mm stump diameter, to waste",1247,Unit,9,3,10,Registered,Current,"Agriculture, Forestry and Fisheries",Forestry,Forest Silvicultural Operations
